OrderID,Product,QuantityOrdered,PriceEach,OrderDate,PurchaseAddress,Sales,City,Month,Hour
162113,Bose SoundSport Headphones,1,99.99,2019-03-27 13:09:00,"365 Cherry St, San Francisco, CA 94016",99.99,San Francisco,March,13
162114,Lightning Charging Cable,1,14.95,2019-03-21 14:29:00,"577 South St, Atlanta, GA 30301",14.95,Atlanta,March,14
162115,Flatscreen TV,1,300.0,2019-03-26 08:06:00,"93 Sunset St, San Francisco, CA 94016",300.0,San Francisco,March,8
162116,USB-C Charging Cable,1,11.95,2019-03-09 11:48:00,"446 Adams St, Dallas, TX 75001",11.95,Dallas,March,11
162117,Wired Headphones,1,11.99,2019-03-11 14:12:00,"82 Lake St, New York City, NY 10001",11.99,New York City,March,14
162118,iPhone,1,700.0,2019-03-10 22:32:00,"888 13th St, San Francisco, CA 94016",700.0,San Francisco,March,22
162119,27in FHD Monitor,1,149.99,2019-03-06 13:46:00,"980 2nd St, Austin, TX 73301",149.99,Austin,March,13
162120,Macbook Pro Laptop,1,1700.0,2019-03-15 18:43:00,"969 Washington St, Dallas, TX 75001",1700.0,Dallas,March,18
162121,USB-C Charging Cable,1,11.95,2019-03-20 13:05:00,"355 Main St, Portland, OR 97035",11.95,Portland,March,13
162122,AAA Batteries (4-pack),1,2.99,2019-03-06 10:22:00,"354 9th St, Seattle, WA 98101",2.99,Seattle,March,10
162123,Bose SoundSport Headphones,1,99.99,2019-03-13 18:02:00,"295 South St, San Francisco, CA 94016",99.99,San Francisco,March,18
162124,Macbook Pro Laptop,1,1700.0,2019-03-27 09:52:00,"8 West St, San Francisco, CA 94016",1700.0,San Francisco,March,9
162125,27in 4K Gaming Monitor,1,389.99,2019-03-29 12:16:00,"987 Chestnut St, San Francisco, CA 94016",389.99,San Francisco,March,12
162126,Apple Airpods Headphones,1,150.0,2019-03-17 19:41:00,"895 Jefferson St, Los Angeles, CA 90001",150.0,Los Angeles,March,19
162127,Macbook Pro Laptop,1,1700.0,2019-03-25 13:08:00,"603 12th St, San Francisco, CA 94016",1700.0,San Francisco,March,13
162128,USB-C Charging Cable,1,11.95,2019-03-23 22:59:00,"490 Jackson St, Seattle, WA 98101",11.95,Seattle,March,22
162129,AAA Batteries (4-pack),1,2.99,2019-03-11 16:14:00,"962 Church St, San Francisco, CA 94016",2.99,San Francisco,March,16
162130,USB-C Charging Cable,1,11.95,2019-03-08 12:17:00,"211 Pine St, Dallas, TX 75001",11.95,Dallas,March,12
162131,USB-C Charging Cable,1,11.95,2019-03-10 23:29:00,"334 Madison St, Boston, MA 02215",11.95,Boston,March,23
162132,AA Batteries (4-pack),1,3.84,2019-03-15 06:52:00,"488 7th St, Boston, MA 02215",3.84,Boston,March,6
162133,AA Batteries (4-pack),1,3.84,2019-03-10 09:28:00,"986 6th St, Seattle, WA 98101",3.84,Seattle,March,9
162134,Vareebadd Phone,1,400.0,2019-03-17 20:36:00,"186 North St, Atlanta, GA 30301",400.0,Atlanta,March,20
162135,USB-C Charging Cable,1,11.95,2019-03-23 22:58:00,"112 Madison St, New York City, NY 10001",11.95,New York City,March,22
162136,AA Batteries (4-pack),1,3.84,2019-03-28 11:13:00,"708 4th St, San Francisco, CA 94016",3.84,San Francisco,March,11
162137,Bose SoundSport Headphones,1,99.99,2019-03-14 16:05:00,"275 Elm St, New York City, NY 10001",99.99,New York City,March,16
162138,20in Monitor,1,109.99,2019-03-19 10:10:00,"628 Forest St, Seattle, WA 98101",109.99,Seattle,March,10
162139,34in Ultrawide Monitor,1,379.99,2019-03-21 12:21:00,"869 9th St, New York City, NY 10001",379.99,New York City,March,12
162140,ThinkPad Laptop,1,999.99,2019-03-06 23:34:00,"622 Meadow St, Seattle, WA 98101",999.99,Seattle,March,23
162141,Lightning Charging Cable,1,14.95,2019-03-08 19:03:00,"289 Chestnut St, New York City, NY 10001",14.95,New York City,March,19
162142,Vareebadd Phone,1,400.0,2019-03-01 12:57:00,"479 Maple St, Atlanta, GA 30301",400.0,Atlanta,March,12
162142,AA Batteries (4-pack),1,3.84,2019-03-01 12:57:00,"479 Maple St, Atlanta, GA 30301",3.84,Atlanta,March,12
162143,USB-C Charging Cable,1,11.95,2019-03-09 13:26:00,"886 12th St, San Francisco, CA 94016",11.95,San Francisco,March,13
162144,Macbook Pro Laptop,1,1700.0,2019-03-24 13:04:00,"342 Dogwood St, San Francisco, CA 94016",1700.0,San Francisco,March,13
162145,Bose SoundSport Headphones,1,99.99,2019-03-11 16:56:00,"680 10th St, New York City, NY 10001",99.99,New York City,March,16
162146,Apple Airpods Headphones,1,150.0,2019-03-11 22:20:00,"326 Wilson St, Seattle, WA 98101",150.0,Seattle,March,22
162147,Wired Headphones,1,11.99,2019-03-05 10:53:00,"310 Forest St, Austin, TX 73301",11.99,Austin,March,10
162148,USB-C Charging Cable,1,11.95,2019-03-17 23:55:00,"434 4th St, Los Angeles, CA 90001",11.95,Los Angeles,March,23
162149,Apple Airpods Headphones,1,150.0,2019-03-05 00:36:00,"371 Forest St, Austin, TX 73301",150.0,Austin,March,0
162150,AA Batteries (4-pack),1,3.84,2019-03-28 22:21:00,"963 4th St, Boston, MA 02215",3.84,Boston,March,22
162151,Bose SoundSport Headphones,1,99.99,2019-03-25 20:11:00,"53 Washington St, Dallas, TX 75001",99.99,Dallas,March,20
162152,Lightning Charging Cable,1,14.95,2019-03-24 09:42:00,"727 Lake St, Atlanta, GA 30301",14.95,Atlanta,March,9
162153,27in FHD Monitor,1,149.99,2019-03-08 08:31:00,"647 Madison St, New York City, NY 10001",149.99,New York City,March,8
162154,ThinkPad Laptop,1,999.99,2019-03-30 10:18:00,"932 Forest St, Los Angeles, CA 90001",999.99,Los Angeles,March,10
162155,AA Batteries (4-pack),1,3.84,2019-03-28 16:35:00,"706 11th St, Los Angeles, CA 90001",3.84,Los Angeles,March,16
162156,Wired Headphones,1,11.99,2019-03-01 22:47:00,"352 6th St, Portland, OR 97035",11.99,Portland,March,22
162157,Flatscreen TV,1,300.0,2019-03-27 18:56:00,"620 13th St, Boston, MA 02215",300.0,Boston,March,18
162158,USB-C Charging Cable,1,11.95,2019-03-20 17:50:00,"865 Hill St, San Francisco, CA 94016",11.95,San Francisco,March,17
162159,Wired Headphones,1,11.99,2019-03-30 13:29:00,"776 9th St, Los Angeles, CA 90001",11.99,Los Angeles,March,13
162160,Apple Airpods Headphones,1,150.0,2019-03-12 19:50:00,"414 11th St, San Francisco, CA 94016",150.0,San Francisco,March,19
162161,Wired Headphones,1,11.99,2019-03-30 19:20:00,"853 14th St, Seattle, WA 98101",11.99,Seattle,March,19
162161,AAA Batteries (4-pack),2,2.99,2019-03-30 19:20:00,"853 14th St, Seattle, WA 98101",5.98,Seattle,March,19
162162,Lightning Charging Cable,1,14.95,2019-03-05 08:32:00,"435 Hill St, New York City, NY 10001",14.95,New York City,March,8
162163,Flatscreen TV,1,300.0,2019-03-25 07:48:00,"61 Sunset St, Los Angeles, CA 90001",300.0,Los Angeles,March,7
162164,AA Batteries (4-pack),1,3.84,2019-03-01 16:05:00,"954 2nd St, San Francisco, CA 94016",3.84,San Francisco,March,16
162165,Macbook Pro Laptop,1,1700.0,2019-03-12 12:32:00,"911 Sunset St, San Francisco, CA 94016",1700.0,San Francisco,March,12
162166,AAA Batteries (4-pack),1,2.99,2019-03-06 21:36:00,"989 Ridge St, Los Angeles, CA 90001",2.99,Los Angeles,March,21
162167,AA Batteries (4-pack),1,3.84,2019-03-02 13:36:00,"713 13th St, Dallas, TX 75001",3.84,Dallas,March,13
162168,34in Ultrawide Monitor,1,379.99,2019-03-20 10:26:00,"699 11th St, Boston, MA 02215",379.99,Boston,March,10
162169,27in 4K Gaming Monitor,1,389.99,2019-03-11 13:43:00,"500 River St, Dallas, TX 75001",389.99,Dallas,March,13
162170,Wired Headphones,2,11.99,2019-03-16 11:14:00,"397 10th St, San Francisco, CA 94016",23.98,San Francisco,March,11
162171,Lightning Charging Cable,1,14.95,2019-03-16 12:10:00,"597 11th St, New York City, NY 10001",14.95,New York City,March,12
162172,Wired Headphones,1,11.99,2019-03-03 18:34:00,"176 Cherry St, San Francisco, CA 94016",11.99,San Francisco,March,18
162173,Bose SoundSport Headphones,1,99.99,2019-03-07 14:09:00,"973 14th St, Los Angeles, CA 90001",99.99,Los Angeles,March,14
162174,27in 4K Gaming Monitor,1,389.99,2019-03-05 18:44:00,"844 Main St, Seattle, WA 98101",389.99,Seattle,March,18
162175,Lightning Charging Cable,1,14.95,2019-03-02 11:09:00,"510 Forest St, Austin, TX 73301",14.95,Austin,March,11
162176,Apple Airpods Headphones,1,150.0,2019-03-31 19:38:00,"917 Chestnut St, Atlanta, GA 30301",150.0,Atlanta,March,19
162177,ThinkPad Laptop,1,999.99,2019-03-22 19:40:00,"323 14th St, Los Angeles, CA 90001",999.99,Los Angeles,March,19
162178,Lightning Charging Cable,1,14.95,2019-03-11 18:11:00,"436 Wilson St, Boston, MA 02215",14.95,Boston,March,18
162179,AAA Batteries (4-pack),1,2.99,2019-03-25 12:40:00,"712 Maple St, Seattle, WA 98101",2.99,Seattle,March,12
162180,Flatscreen TV,1,300.0,2019-03-17 14:55:00,"945 Willow St, Los Angeles, CA 90001",300.0,Los Angeles,March,14
162181,Macbook Pro Laptop,1,1700.0,2019-03-03 13:15:00,"423 Lake St, Los Angeles, CA 90001",1700.0,Los Angeles,March,13
162182,Google Phone,1,600.0,2019-03-19 13:01:00,"455 Church St, Los Angeles, CA 90001",600.0,Los Angeles,March,13
162183,AA Batteries (4-pack),1,3.84,2019-03-08 16:22:00,"427 Adams St, Los Angeles, CA 90001",3.84,Los Angeles,March,16
162184,AA Batteries (4-pack),1,3.84,2019-03-23 16:51:00,"285 Ridge St, San Francisco, CA 94016",3.84,San Francisco,March,16
162185,USB-C Charging Cable,1,11.95,2019-03-03 07:26:00,"297 12th St, Los Angeles, CA 90001",11.95,Los Angeles,March,7
162186,AAA Batteries (4-pack),5,2.99,2019-03-05 14:17:00,"180 Wilson St, Los Angeles, CA 90001",14.950000000000001,Los Angeles,March,14
162187,Google Phone,1,600.0,2019-03-16 10:34:00,"964 9th St, San Francisco, CA 94016",600.0,San Francisco,March,10
162187,USB-C Charging Cable,1,11.95,2019-03-16 10:34:00,"964 9th St, San Francisco, CA 94016",11.95,San Francisco,March,10
162188,AAA Batteries (4-pack),1,2.99,2019-03-02 20:28:00,"971 7th St, New York City, NY 10001",2.99,New York City,March,20
162189,iPhone,1,700.0,2019-03-23 14:06:00,"892 11th St, San Francisco, CA 94016",700.0,San Francisco,March,14
162189,Lightning Charging Cable,1,14.95,2019-03-23 14:06:00,"892 11th St, San Francisco, CA 94016",14.95,San Francisco,March,14
162189,27in 4K Gaming Monitor,1,389.99,2019-03-23 14:06:00,"892 11th St, San Francisco, CA 94016",389.99,San Francisco,March,14
162190,Wired Headphones,1,11.99,2019-03-04 20:47:00,"478 Madison St, Boston, MA 02215",11.99,Boston,March,20
162191,Apple Airpods Headphones,1,150.0,2019-03-05 20:49:00,"6 5th St, New York City, NY 10001",150.0,New York City,March,20
162192,AAA Batteries (4-pack),3,2.99,2019-03-06 18:27:00,"269 Highland St, Dallas, TX 75001",8.97,Dallas,March,18
162193,Lightning Charging Cable,1,14.95,2019-03-14 10:27:00,"29 Walnut St, San Francisco, CA 94016",14.95,San Francisco,March,10
162194,27in FHD Monitor,1,149.99,2019-03-21 21:22:00,"224 Cedar St, Austin, TX 73301",149.99,Austin,March,21
162195,AAA Batteries (4-pack),3,2.99,2019-03-25 07:23:00,"439 Madison St, Boston, MA 02215",8.97,Boston,March,7
162196,AA Batteries (4-pack),1,3.84,2019-03-24 09:22:00,"164 Johnson St, Portland, OR 97035",3.84,Portland,March,9
162197,Macbook Pro Laptop,1,1700.0,2019-03-01 15:30:00,"85 Chestnut St, San Francisco, CA 94016",1700.0,San Francisco,March,15
162198,Bose SoundSport Headphones,1,99.99,2019-03-16 19:18:00,"322 Washington St, San Francisco, CA 94016",99.99,San Francisco,March,19
162199,Macbook Pro Laptop,1,1700.0,2019-03-03 17:41:00,"939 Dogwood St, Seattle, WA 98101",1700.0,Seattle,March,17
162200,20in Monitor,1,109.99,2019-03-15 14:50:00,"596 Meadow St, San Francisco, CA 94016",109.99,San Francisco,March,14
162201,Apple Airpods Headphones,1,150.0,2019-03-29 13:22:00,"608 Lincoln St, New York City, NY 10001",150.0,New York City,March,13
162202,27in FHD Monitor,1,149.99,2019-03-28 23:33:00,"975 North St, New York City, NY 10001",149.99,New York City,March,23
162203,USB-C Charging Cable,1,11.95,2019-03-21 10:24:00,"50 Hill St, San Francisco, CA 94016",11.95,San Francisco,March,10
162204,Wired Headphones,1,11.99,2019-03-08 12:24:00,"555 8th St, Los Angeles, CA 90001",11.99,Los Angeles,March,12
162205,AAA Batteries (4-pack),3,2.99,2019-03-27 19:28:00,"490 Lincoln St, San Francisco, CA 94016",8.97,San Francisco,March,19
162206,AA Batteries (4-pack),1,3.84,2019-03-02 19:20:00,"482 Meadow St, New York City, NY 10001",3.84,New York City,March,19
162207,34in Ultrawide Monitor,1,379.99,2019-03-02 12:54:00,"69 Adams St, Atlanta, GA 30301",379.99,Atlanta,March,12
