OrderID,Product,QuantityOrdered,PriceEach,OrderDate,PurchaseAddress,Sales,City,Month,Hour
209936,34in Ultrawide Monitor,1,379.99,2019-06-15 12:21:00,"769 Dogwood St, Dallas, TX 75001",379.99,Dallas,June,12
209937,AA Batteries (4-pack),1,3.84,2019-06-29 18:01:00,"675 Maple St, Dallas, TX 75001",3.84,Dallas,June,18
209938,iPhone,1,700.0,2019-06-15 12:29:00,"766 Meadow St, Seattle, WA 98101",700.0,Seattle,June,12
209938,Wired Headphones,1,11.99,2019-06-15 12:29:00,"766 Meadow St, Seattle, WA 98101",11.99,Seattle,June,12
209939,Google Phone,1,600.0,2019-06-08 16:55:00,"313 South St, San Francisco, CA 94016",600.0,San Francisco,June,16
209940,34in Ultrawide Monitor,1,379.99,2019-06-26 15:24:00,"990 South St, Atlanta, GA 30301",379.99,Atlanta,June,15
209941,Wired Headphones,1,11.99,2019-06-27 11:18:00,"486 13th St, Boston, MA 02215",11.99,Boston,June,11
209942,27in 4K Gaming Monitor,1,389.99,2019-06-19 13:52:00,"874 Wilson St, Austin, TX 73301",389.99,Austin,June,13
209943,AAA Batteries (4-pack),3,2.99,2019-06-23 16:19:00,"158 Willow St, Los Angeles, CA 90001",8.97,Los Angeles,June,16
209944,27in FHD Monitor,1,149.99,2019-06-02 19:10:00,"916 Lake St, Austin, TX 73301",149.99,Austin,June,19
209945,AA Batteries (4-pack),1,3.84,2019-06-28 08:53:00,"211 12th St, San Francisco, CA 94016",3.84,San Francisco,June,8
209946,Google Phone,1,600.0,2019-06-28 22:13:00,"66 Cherry St, San Francisco, CA 94016",600.0,San Francisco,June,22
209947,Apple Airpods Headphones,1,150.0,2019-06-06 22:41:00,"7 Lakeview St, San Francisco, CA 94016",150.0,San Francisco,June,22
209948,Macbook Pro Laptop,1,1700.0,2019-06-09 01:48:00,"101 Spruce St, Atlanta, GA 30301",1700.0,Atlanta,June,1
209949,Google Phone,1,600.0,2019-06-23 07:45:00,"637 12th St, San Francisco, CA 94016",600.0,San Francisco,June,7
209949,USB-C Charging Cable,1,11.95,2019-06-23 07:45:00,"637 12th St, San Francisco, CA 94016",11.95,San Francisco,June,7
209950,Wired Headphones,2,11.99,2019-06-01 18:03:00,"689 Walnut St, Los Angeles, CA 90001",23.98,Los Angeles,June,18
209951,27in 4K Gaming Monitor,1,389.99,2019-06-30 13:04:00,"998 Johnson St, New York City, NY 10001",389.99,New York City,June,13
209952,20in Monitor,1,109.99,2019-06-26 17:48:00,"314 Willow St, Dallas, TX 75001",109.99,Dallas,June,17
209953,Google Phone,1,600.0,2019-06-16 16:59:00,"753 6th St, Dallas, TX 75001",600.0,Dallas,June,16
209954,iPhone,1,700.0,2019-06-16 07:21:00,"599 2nd St, San Francisco, CA 94016",700.0,San Francisco,June,7
209955,AA Batteries (4-pack),1,3.84,2019-06-15 21:25:00,"549 2nd St, Atlanta, GA 30301",3.84,Atlanta,June,21
209956,AA Batteries (4-pack),2,3.84,2019-06-26 15:23:00,"910 Jackson St, Seattle, WA 98101",7.68,Seattle,June,15
209957,AA Batteries (4-pack),1,3.84,2019-06-13 12:23:00,"545 Dogwood St, Los Angeles, CA 90001",3.84,Los Angeles,June,12
209958,Wired Headphones,1,11.99,2019-06-06 12:09:00,"326 Hickory St, Los Angeles, CA 90001",11.99,Los Angeles,June,12
209959,USB-C Charging Cable,1,11.95,2019-06-01 15:48:00,"88 River St, Atlanta, GA 30301",11.95,Atlanta,June,15
209960,USB-C Charging Cable,1,11.95,2019-06-22 11:53:00,"333 Sunset St, Dallas, TX 75001",11.95,Dallas,June,11
209960,AA Batteries (4-pack),1,3.84,2019-06-22 11:53:00,"333 Sunset St, Dallas, TX 75001",3.84,Dallas,June,11
209961,iPhone,1,700.0,2019-06-01 23:00:00,"482 South St, Austin, TX 73301",700.0,Austin,June,23
209961,Lightning Charging Cable,1,14.95,2019-06-01 23:00:00,"482 South St, Austin, TX 73301",14.95,Austin,June,23
209962,USB-C Charging Cable,1,11.95,2019-06-23 10:58:00,"441 Cherry St, New York City, NY 10001",11.95,New York City,June,10
209963,Lightning Charging Cable,1,14.95,2019-06-13 18:58:00,"551 Hill St, Boston, MA 02215",14.95,Boston,June,18
209964,USB-C Charging Cable,2,11.95,2019-06-11 14:30:00,"822 8th St, Los Angeles, CA 90001",23.9,Los Angeles,June,14
209965,20in Monitor,1,109.99,2019-06-24 14:00:00,"910 North St, San Francisco, CA 94016",109.99,San Francisco,June,14
209966,Lightning Charging Cable,1,14.95,2019-06-20 09:46:00,"743 Adams St, New York City, NY 10001",14.95,New York City,June,9
209967,AA Batteries (4-pack),2,3.84,2019-06-21 21:18:00,"584 Chestnut St, San Francisco, CA 94016",7.68,San Francisco,June,21
209968,Apple Airpods Headphones,1,150.0,2019-06-23 13:06:00,"120 Church St, Dallas, TX 75001",150.0,Dallas,June,13
209969,Apple Airpods Headphones,1,150.0,2019-06-21 15:55:00,"133 Sunset St, Los Angeles, CA 90001",150.0,Los Angeles,June,15
209970,AAA Batteries (4-pack),1,2.99,2019-06-08 20:58:00,"181 Meadow St, Seattle, WA 98101",2.99,Seattle,June,20
209971,AA Batteries (4-pack),1,3.84,2019-06-22 15:11:00,"440 Maple St, Dallas, TX 75001",3.84,Dallas,June,15
209972,Wired Headphones,1,11.99,2019-06-14 17:09:00,"690 11th St, New York City, NY 10001",11.99,New York City,June,17
209973,Bose SoundSport Headphones,1,99.99,2019-06-06 12:20:00,"658 Highland St, Austin, TX 73301",99.99,Austin,June,12
209974,USB-C Charging Cable,1,11.95,2019-06-11 10:06:00,"555 9th St, New York City, NY 10001",11.95,New York City,June,10
209975,AA Batteries (4-pack),3,3.84,2019-06-05 21:25:00,"152 Johnson St, New York City, NY 10001",11.52,New York City,June,21
209976,Apple Airpods Headphones,1,150.0,2019-06-26 11:52:00,"966 Washington St, Atlanta, GA 30301",150.0,Atlanta,June,11
209977,AA Batteries (4-pack),1,3.84,2019-06-01 06:28:00,"96 14th St, Los Angeles, CA 90001",3.84,Los Angeles,June,6
209978,Lightning Charging Cable,1,14.95,2019-06-05 13:50:00,"57 1st St, Los Angeles, CA 90001",14.95,Los Angeles,June,13
209979,USB-C Charging Cable,1,11.95,2019-06-24 09:42:00,"979 2nd St, San Francisco, CA 94016",11.95,San Francisco,June,9
209980,Bose SoundSport Headphones,1,99.99,2019-06-28 20:28:00,"875 Forest St, New York City, NY 10001",99.99,New York City,June,20
209981,iPhone,1,700.0,2019-06-05 19:25:00,"898 14th St, Los Angeles, CA 90001",700.0,Los Angeles,June,19
209982,27in 4K Gaming Monitor,1,389.99,2019-06-17 19:31:00,"315 Forest St, New York City, NY 10001",389.99,New York City,June,19
209983,Macbook Pro Laptop,1,1700.0,2019-06-22 16:25:00,"702 Center St, Seattle, WA 98101",1700.0,Seattle,June,16
209984,USB-C Charging Cable,1,11.95,2019-06-03 06:50:00,"36 7th St, Seattle, WA 98101",11.95,Seattle,June,6
209985,Apple Airpods Headphones,1,150.0,2019-06-05 22:18:00,"54 12th St, Portland, OR 97035",150.0,Portland,June,22
209986,20in Monitor,1,109.99,2019-06-23 16:49:00,"11 Wilson St, New York City, NY 10001",109.99,New York City,June,16
209987,AAA Batteries (4-pack),3,2.99,2019-06-03 03:22:00,"76 River St, Los Angeles, CA 90001",8.97,Los Angeles,June,3
209988,Wired Headphones,1,11.99,2019-06-27 18:04:00,"403 Main St, San Francisco, CA 94016",11.99,San Francisco,June,18
209989,iPhone,1,700.0,2019-06-19 23:34:00,"285 8th St, Los Angeles, CA 90001",700.0,Los Angeles,June,23
209990,Google Phone,1,600.0,2019-06-16 20:31:00,"557 Wilson St, Austin, TX 73301",600.0,Austin,June,20
209991,AAA Batteries (4-pack),1,2.99,2019-06-02 19:00:00,"835 Chestnut St, Boston, MA 02215",2.99,Boston,June,19
209992,Apple Airpods Headphones,1,150.0,2019-06-21 07:51:00,"207 13th St, Boston, MA 02215",150.0,Boston,June,7
209993,USB-C Charging Cable,1,11.95,2019-06-04 18:14:00,"810 Meadow St, Dallas, TX 75001",11.95,Dallas,June,18
209994,Lightning Charging Cable,1,14.95,2019-06-28 21:01:00,"679 Washington St, Boston, MA 02215",14.95,Boston,June,21
209995,27in 4K Gaming Monitor,1,389.99,2019-06-13 19:16:00,"890 Washington St, Austin, TX 73301",389.99,Austin,June,19
209996,Google Phone,1,600.0,2019-06-13 08:21:00,"965 Johnson St, Austin, TX 73301",600.0,Austin,June,8
209997,AA Batteries (4-pack),1,3.84,2019-06-19 11:23:00,"594 Lake St, New York City, NY 10001",3.84,New York City,June,11
209998,Bose SoundSport Headphones,1,99.99,2019-06-17 23:15:00,"988 Madison St, San Francisco, CA 94016",99.99,San Francisco,June,23
209999,Bose SoundSport Headphones,1,99.99,2019-06-16 08:37:00,"949 10th St, Dallas, TX 75001",99.99,Dallas,June,8
210000,iPhone,1,700.0,2019-06-06 19:17:00,"534 Park St, Los Angeles, CA 90001",700.0,Los Angeles,June,19
210001,AA Batteries (4-pack),1,3.84,2019-06-22 12:47:00,"171 Madison St, Portland, OR 97035",3.84,Portland,June,12
210002,AAA Batteries (4-pack),1,2.99,2019-06-26 13:28:00,"124 Park St, San Francisco, CA 94016",2.99,San Francisco,June,13
210003,Bose SoundSport Headphones,1,99.99,2019-06-26 15:09:00,"928 West St, Boston, MA 02215",99.99,Boston,June,15
210004,AAA Batteries (4-pack),1,2.99,2019-06-23 14:40:00,"868 8th St, San Francisco, CA 94016",2.99,San Francisco,June,14
210005,AAA Batteries (4-pack),1,2.99,2019-06-12 19:53:00,"532 Willow St, Atlanta, GA 30301",2.99,Atlanta,June,19
210006,Lightning Charging Cable,1,14.95,2019-06-21 19:02:00,"186 14th St, Boston, MA 02215",14.95,Boston,June,19
210007,iPhone,1,700.0,2019-06-30 09:06:00,"133 Highland St, Dallas, TX 75001",700.0,Dallas,June,9
210008,27in FHD Monitor,1,149.99,2019-06-19 00:07:00,"433 14th St, Portland, OR 97035",149.99,Portland,June,0
210009,Bose SoundSport Headphones,1,99.99,2019-06-29 09:24:00,"35 West St, Los Angeles, CA 90001",99.99,Los Angeles,June,9
210010,USB-C Charging Cable,1,11.95,2019-06-01 10:56:00,"469 Pine St, Austin, TX 73301",11.95,Austin,June,10
210011,AA Batteries (4-pack),1,3.84,2019-06-13 15:10:00,"615 Forest St, Atlanta, GA 30301",3.84,Atlanta,June,15
210012,34in Ultrawide Monitor,1,379.99,2019-06-04 17:21:00,"507 1st St, San Francisco, CA 94016",379.99,San Francisco,June,17
210013,AA Batteries (4-pack),2,3.84,2019-06-17 17:27:00,"820 5th St, New York City, NY 10001",7.68,New York City,June,17
210014,Wired Headphones,1,11.99,2019-06-28 17:08:00,"465 Meadow St, Portland, OR 97035",11.99,Portland,June,17
210015,Wired Headphones,1,11.99,2019-06-06 18:12:00,"559 11th St, Atlanta, GA 30301",11.99,Atlanta,June,18
210016,AA Batteries (4-pack),2,3.84,2019-06-22 22:17:00,"34 14th St, San Francisco, CA 94016",7.68,San Francisco,June,22
210017,AAA Batteries (4-pack),1,2.99,2019-06-18 17:03:00,"624 Adams St, Atlanta, GA 30301",2.99,Atlanta,June,17
210018,Lightning Charging Cable,1,14.95,2019-06-14 15:01:00,"684 Maple St, San Francisco, CA 94016",14.95,San Francisco,June,15
210019,Lightning Charging Cable,1,14.95,2019-06-27 17:10:00,"505 Maple St, New York City, NY 10001",14.95,New York City,June,17
210020,Apple Airpods Headphones,1,150.0,2019-06-26 15:02:00,"920 Washington St, Los Angeles, CA 90001",150.0,Los Angeles,June,15
210021,AAA Batteries (4-pack),1,2.99,2019-06-07 23:22:00,"627 Spruce St, Boston, MA 02215",2.99,Boston,June,23
210022,Lightning Charging Cable,1,14.95,2019-06-29 08:19:00,"943 9th St, San Francisco, CA 94016",14.95,San Francisco,June,8
210023,AA Batteries (4-pack),3,3.84,2019-06-12 21:24:00,"838 Dogwood St, Los Angeles, CA 90001",11.52,Los Angeles,June,21
210024,AAA Batteries (4-pack),1,2.99,2019-06-19 20:21:00,"649 7th St, Dallas, TX 75001",2.99,Dallas,June,20
210025,20in Monitor,1,109.99,2019-06-02 16:59:00,"940 14th St, New York City, NY 10001",109.99,New York City,June,16
210026,Bose SoundSport Headphones,1,99.99,2019-06-12 13:42:00,"878 4th St, San Francisco, CA 94016",99.99,San Francisco,June,13
210027,Macbook Pro Laptop,1,1700.0,2019-06-05 14:35:00,"763 2nd St, Los Angeles, CA 90001",1700.0,Los Angeles,June,14
210028,27in FHD Monitor,1,149.99,2019-06-15 18:24:00,"297 12th St, Dallas, TX 75001",149.99,Dallas,June,18
210029,Bose SoundSport Headphones,1,99.99,2019-06-05 15:21:00,"509 4th St, Dallas, TX 75001",99.99,Dallas,June,15
210030,Macbook Pro Laptop,1,1700.0,2019-06-03 09:11:00,"479 Willow St, Los Angeles, CA 90001",1700.0,Los Angeles,June,9
210031,AAA Batteries (4-pack),1,2.99,2019-06-08 11:01:00,"641 Lincoln St, Portland, OR 97035",2.99,Portland,June,11
210032,AA Batteries (4-pack),1,3.84,2019-06-27 11:59:00,"569 4th St, Atlanta, GA 30301",3.84,Atlanta,June,11
210033,AA Batteries (4-pack),2,3.84,2019-06-15 18:25:00,"749 North St, New York City, NY 10001",7.68,New York City,June,18
210034,27in 4K Gaming Monitor,1,389.99,2019-06-14 18:07:00,"476 1st St, Atlanta, GA 30301",389.99,Atlanta,June,18
210035,27in FHD Monitor,1,149.99,2019-06-30 14:02:00,"386 1st St, Dallas, TX 75001",149.99,Dallas,June,14
210036,AA Batteries (4-pack),1,3.84,2019-06-08 19:05:00,"598 Meadow St, Boston, MA 02215",3.84,Boston,June,19
210037,AAA Batteries (4-pack),1,2.99,2019-06-26 09:53:00,"524 6th St, New York City, NY 10001",2.99,New York City,June,9
210038,ThinkPad Laptop,1,999.99,2019-06-15 14:49:00,"443 Maple St, New York City, NY 10001",999.99,New York City,June,14
210039,AAA Batteries (4-pack),1,2.99,2019-06-10 09:08:00,"988 Maple St, Dallas, TX 75001",2.99,Dallas,June,9
210040,AA Batteries (4-pack),1,3.84,2019-06-29 14:30:00,"711 1st St, San Francisco, CA 94016",3.84,San Francisco,June,14
210041,27in FHD Monitor,1,149.99,2019-06-17 21:31:00,"225 West St, Atlanta, GA 30301",149.99,Atlanta,June,21
210042,Flatscreen TV,1,300.0,2019-06-21 06:28:00,"325 Park St, Portland, OR 97035",300.0,Portland,June,6
210043,Apple Airpods Headphones,1,150.0,2019-06-16 23:20:00,"395 Main St, Seattle, WA 98101",150.0,Seattle,June,23
210044,Apple Airpods Headphones,1,150.0,2019-06-14 00:28:00,"372 Spruce St, Portland, OR 97035",150.0,Portland,June,0
210045,Bose SoundSport Headphones,1,99.99,2019-06-03 19:58:00,"287 Cedar St, Boston, MA 02215",99.99,Boston,June,19
210046,Apple Airpods Headphones,1,150.0,2019-06-15 11:08:00,"816 1st St, San Francisco, CA 94016",150.0,San Francisco,June,11
210047,34in Ultrawide Monitor,1,379.99,2019-06-06 18:53:00,"973 Lakeview St, San Francisco, CA 94016",379.99,San Francisco,June,18
210048,Wired Headphones,1,11.99,2019-06-05 07:41:00,"314 Ridge St, San Francisco, CA 94016",11.99,San Francisco,June,7
210049,ThinkPad Laptop,1,999.99,2019-06-20 18:20:00,"993 6th St, San Francisco, CA 94016",999.99,San Francisco,June,18
210050,Bose SoundSport Headphones,1,99.99,2019-06-13 11:24:00,"271 13th St, New York City, NY 10001",99.99,New York City,June,11
210051,iPhone,1,700.0,2019-06-11 16:15:00,"784 Pine St, Austin, TX 73301",700.0,Austin,June,16
210052,USB-C Charging Cable,1,11.95,2019-06-18 14:01:00,"24 Main St, Seattle, WA 98101",11.95,Seattle,June,14
210053,Lightning Charging Cable,1,14.95,2019-06-04 11:55:00,"68 Lake St, Los Angeles, CA 90001",14.95,Los Angeles,June,11
210054,Lightning Charging Cable,1,14.95,2019-06-22 18:26:00,"175 6th St, Los Angeles, CA 90001",14.95,Los Angeles,June,18
210055,Apple Airpods Headphones,1,150.0,2019-06-17 20:00:00,"575 Wilson St, Portland, ME 04101",150.0,Portland,June,20
210056,Macbook Pro Laptop,1,1700.0,2019-06-09 00:13:00,"171 Lakeview St, Seattle, WA 98101",1700.0,Seattle,June,0
210057,AAA Batteries (4-pack),2,2.99,2019-06-19 09:23:00,"82 2nd St, Boston, MA 02215",5.98,Boston,June,9
210058,Lightning Charging Cable,1,14.95,2019-06-12 14:17:00,"641 1st St, Austin, TX 73301",14.95,Austin,June,14
210059,27in FHD Monitor,1,149.99,2019-06-06 18:50:00,"902 Hickory St, Los Angeles, CA 90001",149.99,Los Angeles,June,18
210060,USB-C Charging Cable,1,11.95,2019-06-06 20:24:00,"592 Elm St, Portland, OR 97035",11.95,Portland,June,20
210061,Flatscreen TV,1,300.0,2019-06-28 23:36:00,"975 Elm St, San Francisco, CA 94016",300.0,San Francisco,June,23
210062,AAA Batteries (4-pack),1,2.99,2019-06-04 14:37:00,"709 Church St, New York City, NY 10001",2.99,New York City,June,14
210063,Lightning Charging Cable,1,14.95,2019-06-19 23:19:00,"77 Highland St, Atlanta, GA 30301",14.95,Atlanta,June,23
210064,Lightning Charging Cable,1,14.95,2019-06-16 20:39:00,"101 Lincoln St, Atlanta, GA 30301",14.95,Atlanta,June,20
210064,27in FHD Monitor,1,149.99,2019-06-16 20:39:00,"101 Lincoln St, Atlanta, GA 30301",149.99,Atlanta,June,20
210065,Lightning Charging Cable,1,14.95,2019-06-20 15:11:00,"490 River St, San Francisco, CA 94016",14.95,San Francisco,June,15
210066,iPhone,1,700.0,2019-06-07 12:07:00,"691 Cherry St, Dallas, TX 75001",700.0,Dallas,June,12
210067,Wired Headphones,1,11.99,2019-06-16 15:47:00,"471 Lincoln St, Los Angeles, CA 90001",11.99,Los Angeles,June,15
210068,AA Batteries (4-pack),1,3.84,2019-06-09 16:40:00,"868 6th St, San Francisco, CA 94016",3.84,San Francisco,June,16
210069,Google Phone,1,600.0,2019-06-11 06:26:00,"743 2nd St, New York City, NY 10001",600.0,New York City,June,6
210070,AAA Batteries (4-pack),1,2.99,2019-06-19 17:05:00,"977 Johnson St, San Francisco, CA 94016",2.99,San Francisco,June,17
210071,Lightning Charging Cable,1,14.95,2019-06-10 17:31:00,"988 Pine St, Portland, OR 97035",14.95,Portland,June,17
210072,AA Batteries (4-pack),2,3.84,2019-06-19 16:07:00,"921 4th St, San Francisco, CA 94016",7.68,San Francisco,June,16
210073,Bose SoundSport Headphones,1,99.99,2019-06-14 17:21:00,"400 Johnson St, Dallas, TX 75001",99.99,Dallas,June,17
210074,AA Batteries (4-pack),2,3.84,2019-06-25 10:06:00,"794 Wilson St, Los Angeles, CA 90001",7.68,Los Angeles,June,10
210075,USB-C Charging Cable,1,11.95,2019-06-07 14:29:00,"216 Main St, Los Angeles, CA 90001",11.95,Los Angeles,June,14
210076,AA Batteries (4-pack),1,3.84,2019-06-16 22:58:00,"168 Washington St, New York City, NY 10001",3.84,New York City,June,22
210077,Wired Headphones,1,11.99,2019-06-15 07:33:00,"357 8th St, San Francisco, CA 94016",11.99,San Francisco,June,7
210078,ThinkPad Laptop,1,999.99,2019-06-08 17:12:00,"981 Chestnut St, Portland, OR 97035",999.99,Portland,June,17
210079,LG Dryer,1,600.0,2019-06-10 16:48:00,"516 Park St, San Francisco, CA 94016",600.0,San Francisco,June,16
210080,AAA Batteries (4-pack),1,2.99,2019-06-24 21:20:00,"280 Spruce St, Austin, TX 73301",2.99,Austin,June,21
210081,Bose SoundSport Headphones,1,99.99,2019-06-01 21:29:00,"354 Dogwood St, Atlanta, GA 30301",99.99,Atlanta,June,21
210082,USB-C Charging Cable,1,11.95,2019-06-02 15:26:00,"119 11th St, Los Angeles, CA 90001",11.95,Los Angeles,June,15
210083,Lightning Charging Cable,1,14.95,2019-06-05 09:51:00,"468 12th St, Boston, MA 02215",14.95,Boston,June,9
210084,ThinkPad Laptop,1,999.99,2019-06-11 18:16:00,"696 Adams St, Los Angeles, CA 90001",999.99,Los Angeles,June,18
210085,27in FHD Monitor,1,149.99,2019-06-08 19:13:00,"425 13th St, Austin, TX 73301",149.99,Austin,June,19
210086,34in Ultrawide Monitor,1,379.99,2019-06-02 21:09:00,"550 Lake St, San Francisco, CA 94016",379.99,San Francisco,June,21
210087,Lightning Charging Cable,1,14.95,2019-06-30 12:11:00,"720 Dogwood St, San Francisco, CA 94016",14.95,San Francisco,June,12
210088,Wired Headphones,1,11.99,2019-06-18 18:37:00,"619 7th St, Austin, TX 73301",11.99,Austin,June,18
210089,USB-C Charging Cable,1,11.95,2019-06-24 19:10:00,"177 8th St, Los Angeles, CA 90001",11.95,Los Angeles,June,19
210090,AAA Batteries (4-pack),3,2.99,2019-06-29 15:43:00,"534 Johnson St, Portland, OR 97035",8.97,Portland,June,15
210091,Macbook Pro Laptop,1,1700.0,2019-06-03 05:39:00,"238 5th St, San Francisco, CA 94016",1700.0,San Francisco,June,5
210092,USB-C Charging Cable,1,11.95,2019-06-02 19:52:00,"359 Jefferson St, San Francisco, CA 94016",11.95,San Francisco,June,19
210093,Apple Airpods Headphones,1,150.0,2019-06-04 08:52:00,"2 Hill St, San Francisco, CA 94016",150.0,San Francisco,June,8
210094,AAA Batteries (4-pack),1,2.99,2019-06-06 11:55:00,"968 2nd St, Austin, TX 73301",2.99,Austin,June,11
210095,AAA Batteries (4-pack),2,2.99,2019-06-27 14:01:00,"930 North St, Atlanta, GA 30301",5.98,Atlanta,June,14
210096,27in FHD Monitor,1,149.99,2019-06-10 10:17:00,"126 8th St, Atlanta, GA 30301",149.99,Atlanta,June,10
210097,Lightning Charging Cable,1,14.95,2019-06-07 12:26:00,"399 Spruce St, Seattle, WA 98101",14.95,Seattle,June,12
210098,AAA Batteries (4-pack),1,2.99,2019-06-06 00:11:00,"587 Adams St, San Francisco, CA 94016",2.99,San Francisco,June,0
210099,Lightning Charging Cable,2,14.95,2019-06-17 20:56:00,"362 Highland St, Seattle, WA 98101",29.9,Seattle,June,20
210100,Apple Airpods Headphones,1,150.0,2019-06-27 09:30:00,"550 7th St, New York City, NY 10001",150.0,New York City,June,9
210101,Vareebadd Phone,1,400.0,2019-06-05 13:53:00,"944 Hickory St, Los Angeles, CA 90001",400.0,Los Angeles,June,13
210102,Wired Headphones,1,11.99,2019-06-17 09:05:00,"275 Forest St, San Francisco, CA 94016",11.99,San Francisco,June,9
210103,Google Phone,1,600.0,2019-06-01 17:58:00,"626 12th St, Los Angeles, CA 90001",600.0,Los Angeles,June,17
210104,Bose SoundSport Headphones,1,99.99,2019-06-14 16:51:00,"324 Lake St, Los Angeles, CA 90001",99.99,Los Angeles,June,16
210105,AA Batteries (4-pack),3,3.84,2019-06-19 20:22:00,"445 11th St, Boston, MA 02215",11.52,Boston,June,20
210106,Wired Headphones,2,11.99,2019-06-12 20:04:00,"531 Johnson St, Austin, TX 73301",23.98,Austin,June,20
210107,Lightning Charging Cable,1,14.95,2019-06-13 07:19:00,"325 Jefferson St, Los Angeles, CA 90001",14.95,Los Angeles,June,7
210108,27in FHD Monitor,1,149.99,2019-06-25 12:37:00,"859 Center St, San Francisco, CA 94016",149.99,San Francisco,June,12
210109,Lightning Charging Cable,1,14.95,2019-06-24 12:04:00,"820 West St, Boston, MA 02215",14.95,Boston,June,12
210110,Apple Airpods Headphones,1,150.0,2019-06-13 18:26:00,"194 Hill St, Portland, OR 97035",150.0,Portland,June,18
210111,Lightning Charging Cable,1,14.95,2019-06-12 20:58:00,"792 9th St, Boston, MA 02215",14.95,Boston,June,20
210112,USB-C Charging Cable,1,11.95,2019-06-05 21:44:00,"838 Center St, San Francisco, CA 94016",11.95,San Francisco,June,21
210113,USB-C Charging Cable,1,11.95,2019-06-30 18:44:00,"258 Hickory St, Seattle, WA 98101",11.95,Seattle,June,18
210114,Wired Headphones,1,11.99,2019-06-20 07:19:00,"559 Walnut St, San Francisco, CA 94016",11.99,San Francisco,June,7
210115,Apple Airpods Headphones,1,150.0,2019-06-04 19:16:00,"85 6th St, Boston, MA 02215",150.0,Boston,June,19
210116,Bose SoundSport Headphones,1,99.99,2019-06-13 21:52:00,"65 Elm St, San Francisco, CA 94016",99.99,San Francisco,June,21
210117,Bose SoundSport Headphones,1,99.99,2019-06-25 17:23:00,"371 9th St, New York City, NY 10001",99.99,New York City,June,17
210118,Bose SoundSport Headphones,1,99.99,2019-06-23 12:29:00,"208 1st St, San Francisco, CA 94016",99.99,San Francisco,June,12
210119,Wired Headphones,2,11.99,2019-06-24 18:02:00,"800 River St, Los Angeles, CA 90001",23.98,Los Angeles,June,18
210120,AA Batteries (4-pack),1,3.84,2019-06-28 11:00:00,"316 Sunset St, Dallas, TX 75001",3.84,Dallas,June,11
210121,Wired Headphones,1,11.99,2019-06-10 17:13:00,"330 Lake St, Boston, MA 02215",11.99,Boston,June,17
210122,AA Batteries (4-pack),1,3.84,2019-06-27 21:23:00,"448 Jefferson St, Dallas, TX 75001",3.84,Dallas,June,21
210123,AAA Batteries (4-pack),1,2.99,2019-06-01 22:36:00,"194 12th St, San Francisco, CA 94016",2.99,San Francisco,June,22
210124,Wired Headphones,1,11.99,2019-06-13 10:16:00,"256 Washington St, Portland, ME 04101",11.99,Portland,June,10
210125,Apple Airpods Headphones,1,150.0,2019-06-01 11:02:00,"889 Sunset St, Boston, MA 02215",150.0,Boston,June,11
210126,20in Monitor,1,109.99,2019-06-21 18:51:00,"803 Pine St, Los Angeles, CA 90001",109.99,Los Angeles,June,18
210127,AA Batteries (4-pack),1,3.84,2019-06-15 11:23:00,"592 Jackson St, San Francisco, CA 94016",3.84,San Francisco,June,11
