OrderID,Product,QuantityOrdered,PriceEach,OrderDate,PurchaseAddress,Sales,City,Month,Hour
141256,Google Phone,1,600.0,2019-01-29 10:40:00,"675 Washington St, Portland, OR 97035",600.0,Portland,January,10
141257,Apple Airpods Headphones,1,150.0,2019-01-12 18:51:00,"338 Highland St, San Francisco, CA 94016",150.0,San Francisco,January,18
141258,AA Batteries (4-pack),1,3.84,2019-01-19 21:47:00,"820 1st St, San Francisco, CA 94016",3.84,San Francisco,January,21
141259,AAA Batteries (4-pack),2,2.99,2019-01-20 17:26:00,"920 Adams St, San Francisco, CA 94016",5.98,San Francisco,January,17
141260,AAA Batteries (4-pack),1,2.99,2019-01-01 22:00:00,"293 Hill St, San Francisco, CA 94016",2.99,San Francisco,January,22
141261,USB-C Charging Cable,1,11.95,2019-01-09 18:14:00,"840 Lincoln St, Atlanta, GA 30301",11.95,Atlanta,January,18
141262,AAA Batteries (4-pack),1,2.99,2019-01-16 12:35:00,"291 Lincoln St, San Francisco, CA 94016",2.99,San Francisco,January,12
141263,Bose SoundSport Headphones,1,99.99,2019-01-11 23:33:00,"640 Spruce St, Boston, MA 02215",99.99,Boston,January,23
141264,Apple Airpods Headphones,1,150.0,2019-01-03 09:46:00,"937 Highland St, New York City, NY 10001",150.0,New York City,January,9
141265,Apple Airpods Headphones,1,150.0,2019-01-01 16:52:00,"853 Ridge St, Boston, MA 02215",150.0,Boston,January,16
141266,27in 4K Gaming Monitor,1,389.99,2019-01-02 22:21:00,"834 4th St, Dallas, TX 75001",389.99,Dallas,January,22
141267,Apple Airpods Headphones,1,150.0,2019-01-09 08:28:00,"649 Sunset St, Los Angeles, CA 90001",150.0,Los Angeles,January,8
141268,AA Batteries (4-pack),1,3.84,2019-01-14 10:13:00,"611 Elm St, New York City, NY 10001",3.84,New York City,January,10
141269,27in 4K Gaming Monitor,1,389.99,2019-01-03 20:05:00,"812 Jefferson St, Los Angeles, CA 90001",389.99,Los Angeles,January,20
141270,Wired Headphones,1,11.99,2019-01-27 23:10:00,"469 Hill St, San Francisco, CA 94016",11.99,San Francisco,January,23
141271,USB-C Charging Cable,1,11.95,2019-01-30 10:51:00,"90 13th St, Boston, MA 02215",11.95,Boston,January,10
141272,AAA Batteries (4-pack),1,2.99,2019-01-12 13:09:00,"818 Lincoln St, New York City, NY 10001",2.99,New York City,January,13
141273,Wired Headphones,2,11.99,2019-01-29 12:04:00,"994 13th St, Boston, MA 02215",23.98,Boston,January,12
141274,USB-C Charging Cable,1,11.95,2019-01-17 11:30:00,"8 Jackson St, Los Angeles, CA 90001",11.95,Los Angeles,January,11
141275,USB-C Charging Cable,1,11.95,2019-01-07 16:06:00,"610 Walnut St, Austin, TX 73301",11.95,Austin,January,16
141275,Wired Headphones,1,11.99,2019-01-07 16:06:00,"610 Walnut St, Austin, TX 73301",11.99,Austin,January,16
141276,Lightning Charging Cable,1,14.95,2019-01-21 22:23:00,"63 Cherry St, Los Angeles, CA 90001",14.95,Los Angeles,January,22
141277,Bose SoundSport Headphones,1,99.99,2019-01-13 19:07:00,"370 Lakeview St, Austin, TX 73301",99.99,Austin,January,19
141278,Lightning Charging Cable,1,14.95,2019-01-26 12:14:00,"100 Cherry St, New York City, NY 10001",14.95,New York City,January,12
141279,Lightning Charging Cable,1,14.95,2019-01-03 19:10:00,"938 14th St, Boston, MA 02215",14.95,Boston,January,19
141280,AAA Batteries (4-pack),1,2.99,2019-01-20 16:10:00,"530 7th St, Los Angeles, CA 90001",2.99,Los Angeles,January,16
141281,Lightning Charging Cable,1,14.95,2019-01-05 16:51:00,"274 2nd St, Atlanta, GA 30301",14.95,Atlanta,January,16
141282,Vareebadd Phone,1,400.0,2019-01-11 18:10:00,"125 Center St, New York City, NY 10001",400.0,New York City,January,18
141283,Flatscreen TV,1,300.0,2019-01-02 16:16:00,"68 Hickory St, Seattle, WA 98101",300.0,Seattle,January,16
141284,Wired Headphones,1,11.99,2019-01-29 18:30:00,"462 1st St, Los Angeles, CA 90001",11.99,Los Angeles,January,18
141285,AAA Batteries (4-pack),3,2.99,2019-01-14 14:13:00,"447 Cedar St, Seattle, WA 98101",8.97,Seattle,January,14
141286,27in 4K Gaming Monitor,1,389.99,2019-01-02 20:33:00,"505 Hickory St, Dallas, TX 75001",389.99,Dallas,January,20
141287,Bose SoundSport Headphones,1,99.99,2019-01-31 08:38:00,"386 Elm St, San Francisco, CA 94016",99.99,San Francisco,January,8
141288,Macbook Pro Laptop,1,1700.0,2019-01-19 08:17:00,"789 Washington St, Los Angeles, CA 90001",1700.0,Los Angeles,January,8
141289,20in Monitor,1,109.99,2019-01-28 11:17:00,"534 Elm St, Atlanta, GA 30301",109.99,Atlanta,January,11
141290,Apple Airpods Headphones,1,150.0,2019-01-02 08:25:00,"4 1st St, Los Angeles, CA 90001",150.0,Los Angeles,January,8
141290,AA Batteries (4-pack),3,3.84,2019-01-02 08:25:00,"4 1st St, Los Angeles, CA 90001",11.52,Los Angeles,January,8
141291,AA Batteries (4-pack),1,3.84,2019-01-26 18:11:00,"632 13th St, Los Angeles, CA 90001",3.84,Los Angeles,January,18
141292,AAA Batteries (4-pack),1,2.99,2019-01-21 08:46:00,"847 Ridge St, Los Angeles, CA 90001",2.99,Los Angeles,January,8
141293,USB-C Charging Cable,1,11.95,2019-01-18 12:21:00,"880 Washington St, Boston, MA 02215",11.95,Boston,January,12
141294,Bose SoundSport Headphones,1,99.99,2019-01-25 08:12:00,"907 Highland St, San Francisco, CA 94016",99.99,San Francisco,January,8
141295,AA Batteries (4-pack),1,3.84,2019-01-06 20:06:00,"898 Lakeview St, Austin, TX 73301",3.84,Austin,January,20
141296,USB-C Charging Cable,1,11.95,2019-01-20 00:21:00,"889 Cedar St, Atlanta, GA 30301",11.95,Atlanta,January,0
141297,Lightning Charging Cable,1,14.95,2019-01-04 11:09:00,"566 Highland St, San Francisco, CA 94016",14.95,San Francisco,January,11
141298,Lightning Charging Cable,1,14.95,2019-01-21 13:24:00,"81 10th St, Dallas, TX 75001",14.95,Dallas,January,13
141299,AAA Batteries (4-pack),1,2.99,2019-01-31 23:23:00,"836 Hill St, Dallas, TX 75001",2.99,Dallas,January,23
141300,Apple Airpods Headphones,1,150.0,2019-01-23 10:21:00,"121 Cherry St, Boston, MA 02215",150.0,Boston,January,10
141301,Apple Airpods Headphones,1,150.0,2019-01-27 11:58:00,"867 Hill St, New York City, NY 10001",150.0,New York City,January,11
141302,AAA Batteries (4-pack),2,2.99,2019-01-18 20:12:00,"90 14th St, Portland, OR 97035",5.98,Portland,January,20
141303,AA Batteries (4-pack),1,3.84,2019-01-19 09:23:00,"313 14th St, Seattle, WA 98101",3.84,Seattle,January,9
141304,USB-C Charging Cable,1,11.95,2019-01-28 13:10:00,"363 Willow St, Los Angeles, CA 90001",11.95,Los Angeles,January,13
141305,AAA Batteries (4-pack),3,2.99,2019-01-27 16:51:00,"756 Wilson St, Austin, TX 73301",8.97,Austin,January,16
141306,Wired Headphones,1,11.99,2019-01-19 10:25:00,"458 Forest St, San Francisco, CA 94016",11.99,San Francisco,January,10
141307,AAA Batteries (4-pack),1,2.99,2019-01-11 11:18:00,"895 Johnson St, Boston, MA 02215",2.99,Boston,January,11
141308,27in FHD Monitor,1,149.99,2019-01-12 12:00:00,"926 Cedar St, Portland, OR 97035",149.99,Portland,January,12
141309,AAA Batteries (4-pack),2,2.99,2019-01-20 07:02:00,"423 Elm St, San Francisco, CA 94016",5.98,San Francisco,January,7
141310,AAA Batteries (4-pack),1,2.99,2019-01-07 13:32:00,"679 8th St, San Francisco, CA 94016",2.99,San Francisco,January,13
141311,34in Ultrawide Monitor,1,379.99,2019-01-28 12:45:00,"223 North St, Atlanta, GA 30301",379.99,Atlanta,January,12
141312,Apple Airpods Headphones,1,150.0,2019-01-08 23:20:00,"741 11th St, San Francisco, CA 94016",150.0,San Francisco,January,23
141313,Lightning Charging Cable,1,14.95,2019-01-09 15:03:00,"38 Johnson St, Los Angeles, CA 90001",14.95,Los Angeles,January,15
141314,Macbook Pro Laptop,1,1700.0,2019-01-13 23:51:00,"700 Jefferson St, New York City, NY 10001",1700.0,New York City,January,23
141315,USB-C Charging Cable,1,11.95,2019-01-10 01:32:00,"842 8th St, Seattle, WA 98101",11.95,Seattle,January,1
141316,AAA Batteries (4-pack),3,2.99,2019-01-01 07:26:00,"235 South St, Seattle, WA 98101",8.97,Seattle,January,7
141317,27in FHD Monitor,1,149.99,2019-01-21 11:18:00,"875 Meadow St, New York City, NY 10001",149.99,New York City,January,11
141318,Bose SoundSport Headphones,1,99.99,2019-01-09 15:21:00,"789 Lakeview St, Boston, MA 02215",99.99,Boston,January,15
141319,Bose SoundSport Headphones,1,99.99,2019-01-01 10:43:00,"548 Maple St, Boston, MA 02215",99.99,Boston,January,10
141320,AA Batteries (4-pack),1,3.84,2019-01-24 13:37:00,"326 12th St, Los Angeles, CA 90001",3.84,Los Angeles,January,13
141321,Bose SoundSport Headphones,1,99.99,2019-01-10 09:07:00,"207 8th St, Los Angeles, CA 90001",99.99,Los Angeles,January,9
141322,AAA Batteries (4-pack),2,2.99,2019-01-12 21:56:00,"816 Lake St, Boston, MA 02215",5.98,Boston,January,21
141323,USB-C Charging Cable,1,11.95,2019-01-17 21:54:00,"240 River St, New York City, NY 10001",11.95,New York City,January,21
141324,USB-C Charging Cable,1,11.95,2019-01-04 23:36:00,"851 Maple St, San Francisco, CA 94016",11.95,San Francisco,January,23
141325,Bose SoundSport Headphones,1,99.99,2019-01-23 15:17:00,"880 Lake St, Austin, TX 73301",99.99,Austin,January,15
141326,Google Phone,1,600.0,2019-01-05 13:49:00,"131 Center St, San Francisco, CA 94016",600.0,San Francisco,January,13
141327,USB-C Charging Cable,1,11.95,2019-01-31 01:38:00,"238 Washington St, Los Angeles, CA 90001",11.95,Los Angeles,January,1
141328,ThinkPad Laptop,1,999.99,2019-01-06 23:18:00,"736 5th St, Seattle, WA 98101",999.99,Seattle,January,23
141329,USB-C Charging Cable,1,11.95,2019-01-01 16:01:00,"122 5th St, Portland, ME 04101",11.95,Portland,January,16
141330,Wired Headphones,1,11.99,2019-01-21 13:04:00,"391 5th St, Portland, OR 97035",11.99,Portland,January,13
141331,Flatscreen TV,1,300.0,2019-01-09 18:32:00,"299 Park St, San Francisco, CA 94016",300.0,San Francisco,January,18
141332,USB-C Charging Cable,1,11.95,2019-01-19 18:52:00,"207 7th St, Los Angeles, CA 90001",11.95,Los Angeles,January,18
141333,27in FHD Monitor,1,149.99,2019-01-01 13:58:00,"554 10th St, Los Angeles, CA 90001",149.99,Los Angeles,January,13
141334,USB-C Charging Cable,1,11.95,2019-01-15 02:05:00,"459 4th St, San Francisco, CA 94016",11.95,San Francisco,January,2
141335,AAA Batteries (4-pack),5,2.99,2019-01-12 18:16:00,"174 4th St, Los Angeles, CA 90001",14.950000000000001,Los Angeles,January,18
141336,iPhone,1,700.0,2019-01-09 18:23:00,"811 Hickory St, Portland, OR 97035",700.0,Portland,January,18
141337,Bose SoundSport Headphones,1,99.99,2019-01-09 09:22:00,"947 Church St, San Francisco, CA 94016",99.99,San Francisco,January,9
141338,AAA Batteries (4-pack),1,2.99,2019-01-29 16:19:00,"542 4th St, Dallas, TX 75001",2.99,Dallas,January,16
141339,AAA Batteries (4-pack),1,2.99,2019-01-28 12:52:00,"539 Lakeview St, Dallas, TX 75001",2.99,Dallas,January,12
141340,Lightning Charging Cable,1,14.95,2019-01-27 14:30:00,"710 Johnson St, Boston, MA 02215",14.95,Boston,January,14
141341,LG Dryer,1,600.0,2019-01-13 10:09:00,"844 Walnut St, Austin, TX 73301",600.0,Austin,January,10
141342,Wired Headphones,1,11.99,2019-01-26 21:13:00,"119 9th St, Seattle, WA 98101",11.99,Seattle,January,21
141343,Bose SoundSport Headphones,1,99.99,2019-01-24 13:36:00,"157 1st St, New York City, NY 10001",99.99,New York City,January,13
141344,Apple Airpods Headphones,1,150.0,2019-01-20 12:38:00,"443 Washington St, Portland, OR 97035",150.0,Portland,January,12
141345,USB-C Charging Cable,1,11.95,2019-01-09 13:55:00,"398 5th St, San Francisco, CA 94016",11.95,San Francisco,January,13
141346,Apple Airpods Headphones,1,150.0,2019-01-14 13:59:00,"285 Cherry St, Boston, MA 02215",150.0,Boston,January,13
141347,AA Batteries (4-pack),1,3.84,2019-01-27 17:46:00,"885 Walnut St, Atlanta, GA 30301",3.84,Atlanta,January,17
141348,USB-C Charging Cable,2,11.95,2019-01-26 18:56:00,"493 5th St, Portland, OR 97035",23.9,Portland,January,18
141349,Lightning Charging Cable,1,14.95,2019-01-03 20:51:00,"886 10th St, New York City, NY 10001",14.95,New York City,January,20
141350,Lightning Charging Cable,1,14.95,2019-01-01 11:17:00,"804 River St, San Francisco, CA 94016",14.95,San Francisco,January,11
141351,USB-C Charging Cable,2,11.95,2019-01-24 17:02:00,"865 Church St, San Francisco, CA 94016",23.9,San Francisco,January,17
141352,Lightning Charging Cable,1,14.95,2019-01-11 19:07:00,"800 4th St, Los Angeles, CA 90001",14.95,Los Angeles,January,19
141353,USB-C Charging Cable,1,11.95,2019-01-26 10:35:00,"870 Cherry St, New York City, NY 10001",11.95,New York City,January,10
141354,Bose SoundSport Headphones,1,99.99,2019-01-03 11:12:00,"869 Hill St, Atlanta, GA 30301",99.99,Atlanta,January,11
141355,27in 4K Gaming Monitor,1,389.99,2019-01-18 15:24:00,"674 Main St, Dallas, TX 75001",389.99,Dallas,January,15
141356,Lightning Charging Cable,1,14.95,2019-01-09 17:32:00,"336 1st St, Boston, MA 02215",14.95,Boston,January,17
141357,Lightning Charging Cable,1,14.95,2019-01-23 05:30:00,"850 River St, Atlanta, GA 30301",14.95,Atlanta,January,5
141358,Lightning Charging Cable,1,14.95,2019-01-05 15:31:00,"911 Madison St, San Francisco, CA 94016",14.95,San Francisco,January,15
141359,AAA Batteries (4-pack),2,2.99,2019-01-09 22:21:00,"383 11th St, Seattle, WA 98101",5.98,Seattle,January,22
141360,Macbook Pro Laptop,1,1700.0,2019-01-17 21:00:00,"263 Meadow St, Los Angeles, CA 90001",1700.0,Los Angeles,January,21
141361,Apple Airpods Headphones,2,150.0,2019-01-23 15:39:00,"181 Lakeview St, Portland, OR 97035",300.0,Portland,January,15
141362,Lightning Charging Cable,1,14.95,2019-01-02 22:17:00,"392 Cherry St, Atlanta, GA 30301",14.95,Atlanta,January,22
141363,Wired Headphones,1,11.99,2019-01-08 06:24:00,"921 Highland St, Dallas, TX 75001",11.99,Dallas,January,6
141364,AA Batteries (4-pack),1,3.84,2019-01-01 07:46:00,"657 Lincoln St, Dallas, TX 75001",3.84,Dallas,January,7
141365,Vareebadd Phone,1,400.0,2019-01-10 11:19:00,"20 Dogwood St, New York City, NY 10001",400.0,New York City,January,11
141365,Wired Headphones,1,11.99,2019-01-10 11:19:00,"20 Dogwood St, New York City, NY 10001",11.99,New York City,January,11
141366,Flatscreen TV,1,300.0,2019-01-17 22:34:00,"803 Church St, Seattle, WA 98101",300.0,Seattle,January,22
141367,27in 4K Gaming Monitor,1,389.99,2019-01-09 10:06:00,"23 13th St, San Francisco, CA 94016",389.99,San Francisco,January,10
141368,USB-C Charging Cable,1,11.95,2019-01-10 21:39:00,"387 Hill St, Los Angeles, CA 90001",11.95,Los Angeles,January,21
141369,Lightning Charging Cable,1,14.95,2019-01-21 21:03:00,"785 9th St, San Francisco, CA 94016",14.95,San Francisco,January,21
141370,AAA Batteries (4-pack),2,2.99,2019-01-24 20:53:00,"375 Center St, Seattle, WA 98101",5.98,Seattle,January,20
141371,Lightning Charging Cable,1,14.95,2019-01-23 18:34:00,"685 West St, Atlanta, GA 30301",14.95,Atlanta,January,18
141372,AAA Batteries (4-pack),1,2.99,2019-01-26 10:07:00,"134 Hickory St, Portland, ME 04101",2.99,Portland,January,10
141373,27in FHD Monitor,1,149.99,2019-01-20 13:08:00,"82 Hickory St, San Francisco, CA 94016",149.99,San Francisco,January,13
141374,Wired Headphones,1,11.99,2019-01-14 10:12:00,"386 12th St, Boston, MA 02215",11.99,Boston,January,10
141375,27in 4K Gaming Monitor,1,389.99,2019-01-10 13:51:00,"49 Center St, Los Angeles, CA 90001",389.99,Los Angeles,January,13
141376,Wired Headphones,1,11.99,2019-01-20 14:57:00,"32 West St, Los Angeles, CA 90001",11.99,Los Angeles,January,14
141377,Wired Headphones,1,11.99,2019-01-20 15:12:00,"711 11th St, San Francisco, CA 94016",11.99,San Francisco,January,15
141378,USB-C Charging Cable,1,11.95,2019-01-22 10:25:00,"777 North St, Boston, MA 02215",11.95,Boston,January,10
141379,AA Batteries (4-pack),1,3.84,2019-01-25 18:00:00,"378 Center St, San Francisco, CA 94016",3.84,San Francisco,January,18
141380,USB-C Charging Cable,1,11.95,2019-01-17 18:45:00,"868 14th St, Los Angeles, CA 90001",11.95,Los Angeles,January,18
141381,Bose SoundSport Headphones,1,99.99,2019-01-03 18:22:00,"336 Jackson St, Los Angeles, CA 90001",99.99,Los Angeles,January,18
141382,AAA Batteries (4-pack),1,2.99,2019-01-16 13:50:00,"613 Ridge St, Dallas, TX 75001",2.99,Dallas,January,13
141383,AAA Batteries (4-pack),1,2.99,2019-01-08 10:01:00,"418 11th St, Boston, MA 02215",2.99,Boston,January,10
141384,Google Phone,1,600.0,2019-01-03 00:14:00,"223 Jackson St, Boston, MA 02215",600.0,Boston,January,0
141384,USB-C Charging Cable,1,11.95,2019-01-03 00:14:00,"223 Jackson St, Boston, MA 02215",11.95,Boston,January,0
141385,Macbook Pro Laptop,1,1700.0,2019-01-10 12:59:00,"502 Walnut St, Atlanta, GA 30301",1700.0,Atlanta,January,12
141386,Lightning Charging Cable,1,14.95,2019-01-08 19:27:00,"692 13th St, New York City, NY 10001",14.95,New York City,January,19
141387,AAA Batteries (4-pack),1,2.99,2019-01-17 11:12:00,"807 Jackson St, San Francisco, CA 94016",2.99,San Francisco,January,11
141388,Lightning Charging Cable,1,14.95,2019-01-22 10:53:00,"24 Park St, Dallas, TX 75001",14.95,Dallas,January,10
141389,AA Batteries (4-pack),1,3.84,2019-01-26 11:07:00,"176 Church St, Los Angeles, CA 90001",3.84,Los Angeles,January,11
141390,Wired Headphones,1,11.99,2019-01-26 11:22:00,"667 Park St, New York City, NY 10001",11.99,New York City,January,11
141391,Bose SoundSport Headphones,1,99.99,2019-01-31 10:02:00,"375 Johnson St, New York City, NY 10001",99.99,New York City,January,10
141392,Apple Airpods Headphones,1,150.0,2019-01-25 13:51:00,"755 Cherry St, Seattle, WA 98101",150.0,Seattle,January,13
141393,USB-C Charging Cable,1,11.95,2019-01-18 17:57:00,"240 Meadow St, Boston, MA 02215",11.95,Boston,January,17
141394,iPhone,1,700.0,2019-01-06 16:54:00,"534 12th St, San Francisco, CA 94016",700.0,San Francisco,January,16
141395,AAA Batteries (4-pack),1,2.99,2019-01-29 16:20:00,"790 Hickory St, Portland, ME 04101",2.99,Portland,January,16
141396,USB-C Charging Cable,1,11.95,2019-01-26 14:10:00,"141 Elm St, San Francisco, CA 94016",11.95,San Francisco,January,14
141397,Lightning Charging Cable,1,14.95,2019-01-13 12:59:00,"940 8th St, New York City, NY 10001",14.95,New York City,January,12
141398,AAA Batteries (4-pack),1,2.99,2019-01-04 16:31:00,"33 Jackson St, Dallas, TX 75001",2.99,Dallas,January,16
141399,ThinkPad Laptop,1,999.99,2019-01-17 09:57:00,"830 Walnut St, Atlanta, GA 30301",999.99,Atlanta,January,9
141400,Lightning Charging Cable,1,14.95,2019-01-18 18:09:00,"215 Park St, New York City, NY 10001",14.95,New York City,January,18
141401,Apple Airpods Headphones,1,150.0,2019-01-23 12:50:00,"34 Cedar St, Portland, OR 97035",150.0,Portland,January,12
141402,AAA Batteries (4-pack),1,2.99,2019-01-07 12:56:00,"939 Lakeview St, Atlanta, GA 30301",2.99,Atlanta,January,12
141403,Lightning Charging Cable,1,14.95,2019-01-26 16:41:00,"216 Meadow St, Boston, MA 02215",14.95,Boston,January,16
141404,AA Batteries (4-pack),1,3.84,2019-01-29 20:06:00,"200 14th St, San Francisco, CA 94016",3.84,San Francisco,January,20
141405,Wired Headphones,1,11.99,2019-01-29 11:00:00,"247 Forest St, Los Angeles, CA 90001",11.99,Los Angeles,January,11
141406,USB-C Charging Cable,1,11.95,2019-01-28 12:02:00,"110 13th St, Seattle, WA 98101",11.95,Seattle,January,12
141407,Apple Airpods Headphones,1,150.0,2019-01-01 16:06:00,"946 12th St, Portland, ME 04101",150.0,Portland,January,16
141408,Apple Airpods Headphones,1,150.0,2019-01-07 13:25:00,"103 14th St, San Francisco, CA 94016",150.0,San Francisco,January,13
141409,Bose SoundSport Headphones,1,99.99,2019-01-01 21:49:00,"36 Highland St, Portland, ME 04101",99.99,Portland,January,21
141410,27in FHD Monitor,1,149.99,2019-01-03 22:02:00,"890 6th St, Dallas, TX 75001",149.99,Dallas,January,22
141411,Wired Headphones,1,11.99,2019-01-15 05:35:00,"350 Main St, New York City, NY 10001",11.99,New York City,January,5
141412,AA Batteries (4-pack),2,3.84,2019-01-14 17:16:00,"397 Dogwood St, Atlanta, GA 30301",7.68,Atlanta,January,17
141413,AA Batteries (4-pack),1,3.84,2019-01-24 17:54:00,"793 5th St, San Francisco, CA 94016",3.84,San Francisco,January,17
141414,Google Phone,1,600.0,2019-01-26 03:38:00,"609 14th St, New York City, NY 10001",600.0,New York City,January,3
141415,Wired Headphones,1,11.99,2019-01-12 19:02:00,"81 Madison St, San Francisco, CA 94016",11.99,San Francisco,January,19
141416,AAA Batteries (4-pack),1,2.99,2019-01-02 13:37:00,"209 North St, Atlanta, GA 30301",2.99,Atlanta,January,13
141417,Bose SoundSport Headphones,1,99.99,2019-01-03 08:21:00,"207 1st St, San Francisco, CA 94016",99.99,San Francisco,January,8
141418,Apple Airpods Headphones,1,150.0,2019-01-10 12:48:00,"145 Lakeview St, New York City, NY 10001",150.0,New York City,January,12
141419,Wired Headphones,1,11.99,2019-01-22 11:53:00,"910 Meadow St, San Francisco, CA 94016",11.99,San Francisco,January,11
141420,Lightning Charging Cable,2,14.95,2019-01-09 12:19:00,"74 7th St, San Francisco, CA 94016",29.9,San Francisco,January,12
141421,Flatscreen TV,1,300.0,2019-01-24 13:18:00,"154 7th St, Dallas, TX 75001",300.0,Dallas,January,13
141422,Apple Airpods Headphones,1,150.0,2019-01-16 22:23:00,"970 Lakeview St, Boston, MA 02215",150.0,Boston,January,22
141423,Lightning Charging Cable,2,14.95,2019-01-06 13:41:00,"440 South St, New York City, NY 10001",29.9,New York City,January,13
141424,Apple Airpods Headphones,1,150.0,2019-01-13 19:49:00,"971 Walnut St, Atlanta, GA 30301",150.0,Atlanta,January,19
141425,Wired Headphones,1,11.99,2019-01-19 14:59:00,"347 Hill St, Atlanta, GA 30301",11.99,Atlanta,January,14
141426,Google Phone,1,600.0,2019-01-12 12:57:00,"824 Madison St, Dallas, TX 75001",600.0,Dallas,January,12
141427,USB-C Charging Cable,1,11.95,2019-01-16 14:44:00,"355 13th St, Los Angeles, CA 90001",11.95,Los Angeles,January,14
141428,AA Batteries (4-pack),1,3.84,2019-01-22 10:06:00,"295 West St, New York City, NY 10001",3.84,New York City,January,10
141429,Apple Airpods Headphones,1,150.0,2019-01-21 06:04:00,"273 Hill St, Atlanta, GA 30301",150.0,Atlanta,January,6
141430,34in Ultrawide Monitor,1,379.99,2019-01-23 21:37:00,"428 Cedar St, Los Angeles, CA 90001",379.99,Los Angeles,January,21
141431,USB-C Charging Cable,1,11.95,2019-01-04 07:16:00,"728 Lakeview St, Los Angeles, CA 90001",11.95,Los Angeles,January,7
141432,USB-C Charging Cable,1,11.95,2019-01-18 22:38:00,"574 Johnson St, San Francisco, CA 94016",11.95,San Francisco,January,22
141433,Google Phone,1,600.0,2019-01-15 20:08:00,"179 West St, San Francisco, CA 94016",600.0,San Francisco,January,20
141434,27in 4K Gaming Monitor,1,389.99,2019-01-13 19:03:00,"480 Lakeview St, San Francisco, CA 94016",389.99,San Francisco,January,19
141435,USB-C Charging Cable,1,11.95,2019-01-15 10:55:00,"445 4th St, Atlanta, GA 30301",11.95,Atlanta,January,10
141436,Bose SoundSport Headphones,1,99.99,2019-01-03 07:59:00,"792 Lakeview St, San Francisco, CA 94016",99.99,San Francisco,January,7
141437,iPhone,1,700.0,2019-01-10 15:40:00,"377 Meadow St, New York City, NY 10001",700.0,New York City,January,15
141438,Wired Headphones,2,11.99,2019-01-29 17:36:00,"331 Center St, Seattle, WA 98101",23.98,Seattle,January,17
141439,Flatscreen TV,1,300.0,2019-01-09 20:49:00,"536 Walnut St, Boston, MA 02215",300.0,Boston,January,20
141440,Google Phone,1,600.0,2019-01-31 23:10:00,"222 Lakeview St, San Francisco, CA 94016",600.0,San Francisco,January,23
